3.100000000000000089e+00
4.200000000000000178e+00
4.200000000000000178e+00
3.799999999999999822e+00
6.400000000000000355e+00
5.200000000000000178e+00
5.599999999999999645e+00
6.700000000000000178e+00
7.299999999999999822e+00
7.799999999999999822e+00
9.599999999999999645e+00
1.069999999999999929e+01
1.739999999999999858e+01
2.060000000000000142e+01
1.519999999999999929e+01
1.080000000000000071e+01
4.799999999999999822e+00
4.700000000000000178e+00
4.299999999999999822e+00
3.899999999999999911e+00
