568.000000 9
598.500000 9
627.600000 9
745.100000 9
764.400000 9
781.800000 9
802.100000 9
868.000000 9
942.000000 9
967.800000 9
982.300000 9
183.000000 10
193.700000 10
207.000000 10
251.400000 10
369.900000 10
387.100000 10
568.000000 10
598.500000 10
627.600000 10
745.100000 10
764.400000 10
781.800000 10
802.100000 10
868.000000 10
942.000000 10
967.800000 10
982.300000 10
183.000000 11
193.700000 11
207.000000 11
251.400000 11
369.900000 11
387.100000 11
568.000000 11
598.500000 11
627.600000 11
745.100000 11
764.400000 11
781.800000 11
802.100000 11
868.000000 11
942.000000 11
967.800000 11
982.300000 11
183.000000 12
193.700000 12
207.000000 12
251.400000 12
369.900000 12
387.100000 12
568.000000 12
598.500000 12
627.600000 12
745.100000 12
764.400000 12
781.800000 12
802.100000 12
868.000000 12
942.000000 12
967.800000 12
982.300000 12
183.000000 13
193.700000 13
207.000000 13
251.400000 13
369.900000 13
387.100000 13
568.000000 13
598.500000 13
627.600000 13
745.100000 13
764.400000 13
781.800000 13
802.100000 13
868.000000 13
942.000000 13
967.800000 13
982.300000 13
183.000000 14
193.700000 14
207.000000 14
251.400000 14
369.900000 14
387.100000 14
568.000000 14
598.500000 14
627.600000 14
745.100000 14
764.400000 14
781.800000 14
802.100000 14
868.000000 14
942.000000 14
967.800000 14
982.300000 14
183.000000 15
193.700000 15
207.000000 15
251.400000 15
369.900000 15
387.100000 15
568.000000 15
598.500000 15
627.600000 15
745.100000 15
764.400000 15
781.800000 15
802.100000 15
868.000000 15
942.000000 15
967.800000 15
982.300000 15
183.000000 16
193.700000 16
207.000000 16
251.400000 16
369.900000 16
387.100000 16
568.000000 16
598.500000 16
627.600000 16
745.100000 16
764.400000 16
781.800000 16
802.100000 16
868.000000 16
942.000000 16
967.800000 16
982.300000 16
183.000000 17
193.700000 17
207.000000 17
251.400000 17
369.900000 17
387.100000 17
568.000000 17
598.500000 17
627.600000 17
745.100000 17
764.400000 17
781.800000 17
802.100000 17
868.000000 17
942.000000 17
967.800000 17
982.300000 17
183.000000 18
193.700000 18
207.000000 18
251.400000 18
369.900000 18
387.100000 18
568.000000 18
598.500000 18
627.600000 18
745.100000 18
764.400000 18
781.800000 18
802.100000 18
868.000000 18
942.000000 18
967.800000 18
982.300000 18
183.000000 19
193.700000 19
207.000000 19
251.400000 19
369.900000 19
387.100000 19
568.000000 19
598.500000 19
627.600000 19
745.100000 19
764.400000 19
781.800000 19
802.100000 19
868.000000 19
942.000000 19
967.800000 19
982.300000 19
183.000000 20
193.700000 20
207.000000 20
251.400000 20
369.900000 20
387.100000 20
568.000000 20
598.500000 20
627.600000 20
745.100000 20
764.400000 20
781.800000 20
802.100000 20
868.000000 20
942.000000 20
967.800000 20
982.300000 20
183.000000 21
193.700000 21
207.000000 21
251.400000 21
369.900000 21
387.100000 21
568.000000 21
598.500000 21
627.600000 21
745.100000 21
764.400000 21
781.800000 21
802.100000 21
868.000000 21
942.000000 21
967.800000 21
982.300000 21
183.000000 22
193.700000 22
207.000000 22
251.400000 22
369.900000 22
387.100000 22
568.000000 22
598.500000 22
627.600000 22
745.100000 22
764.400000 22
781.800000 22
802.100000 22
868.000000 22
942.000000 22
967.800000 22
982.300000 22
183.000000 23
193.700000 23
207.000000 23
251.400000 23
369.900000 23
387.100000 23
568.000000 23
598.500000 23
627.600000 23
745.100000 23
764.400000 23
781.800000 23
802.100000 23
868.000000 23
942.000000 23
967.800000 23
982.300000 23
183.000000 24
193.700000 24
207.000000 24
251.400000 24
369.900000 24
387.100000 24
568.000000 24
598.500000 24
627.600000 24
745.100000 24
764.400000 24
781.800000 24
802.100000 24
868.000000 24
942.000000 24
967.800000 24
982.300000 24
58.900000 25
118.900000 25
129.300000 25
183.500000 25
204.700000 25
239.000000 25
255.200000 25
306.800000 25
320.700000 25
343.100000 25
358.600000 25
408.800000 25
501.800000 25
606.100000 25
618.900000 25
637.300000 25
740.200000 25
773.500000 25
787.200000 25
806.700000 25
842.800000 25
865.000000 25
928.200000 25
964.100000 25
978.200000 25
998.600000 25
58.900000 26
118.900000 26
129.300000 26
183.500000 26
204.700000 26
239.000000 26
255.200000 26
306.800000 26
320.700000 26
343.100000 26
358.600000 26
408.800000 26
501.800000 26
606.100000 26
618.900000 26
637.300000 26
740.200000 26
773.500000 26
787.200000 26
806.700000 26
842.800000 26
865.000000 26
928.200000 26
964.100000 26
978.200000 26
998.600000 26
58.900000 27
118.900000 27
129.300000 27
183.500000 27
204.700000 27
239.000000 27
255.200000 27
306.800000 27
320.700000 27
343.100000 27
358.600000 27
408.800000 27
501.800000 27
606.100000 27
618.900000 27
637.300000 27
740.200000 27
773.500000 27
787.200000 27
806.700000 27
842.800000 27
865.000000 27
928.200000 27
964.100000 27
978.200000 27
998.600000 27
58.900000 28
118.900000 28
129.300000 28
183.500000 28
204.700000 28
239.000000 28
255.200000 28
306.800000 28
320.700000 28
343.100000 28
358.600000 28
408.800000 28
501.800000 28
606.100000 28
618.900000 28
637.300000 28
740.200000 28
773.500000 28
787.200000 28
806.700000 28
842.800000 28
865.000000 28
928.200000 28
964.100000 28
978.200000 28
998.600000 28
58.900000 29
118.900000 29
129.300000 29
183.500000 29
204.700000 29
239.000000 29
255.200000 29
306.800000 29
320.700000 29
343.100000 29
358.600000 29
408.800000 29
501.800000 29
606.100000 29
618.900000 29
637.300000 29
740.200000 29
773.500000 29
787.200000 29
806.700000 29
842.800000 29
865.000000 29
928.200000 29
964.100000 29
978.200000 29
998.600000 29
58.900000 30
118.900000 30
129.300000 30
183.500000 30
204.700000 30
239.000000 30
255.200000 30
306.800000 30
320.700000 30
343.100000 30
358.600000 30
408.800000 30
501.800000 30
606.100000 30
618.900000 30
637.300000 30
740.200000 30
773.500000 30
787.200000 30
806.700000 30
842.800000 30
865.000000 30
928.200000 30
964.100000 30
978.200000 30
998.600000 30
58.900000 31
118.900000 31
129.300000 31
183.500000 31
204.700000 31
239.000000 31
255.200000 31
306.800000 31
320.700000 31
343.100000 31
358.600000 31
408.800000 31
501.800000 31
606.100000 31
618.900000 31
637.300000 31
740.200000 31
773.500000 31
787.200000 31
806.700000 31
842.800000 31
865.000000 31
928.200000 31
964.100000 31
978.200000 31
998.600000 31
58.900000 32
118.900000 32
129.300000 32
183.500000 32
204.700000 32
239.000000 32
255.200000 32
306.800000 32
320.700000 32
343.100000 32
358.600000 32
408.800000 32
501.800000 32
606.100000 32
618.900000 32
637.300000 32
740.200000 32
773.500000 32
787.200000 32
806.700000 32
842.800000 32
865.000000 32
928.200000 32
964.100000 32
978.200000 32
998.600000 32
58.900000 33
118.900000 33
129.300000 33
183.500000 33
204.700000 33
239.000000 33
255.200000 33
306.800000 33
320.700000 33
343.100000 33
358.600000 33
408.800000 33
501.800000 33
606.100000 33
618.900000 33
637.300000 33
740.200000 33
773.500000 33
787.200000 33
806.700000 33
842.800000 33
865.000000 33
928.200000 33
964.100000 33
978.200000 33
998.600000 33
58.900000 34
118.900000 34
129.300000 34
183.500000 34
204.700000 34
239.000000 34
255.200000 34
306.800000 34
320.700000 34
343.100000 34
358.600000 34
408.800000 34
501.800000 34
606.100000 34
618.900000 34
637.300000 34
740.200000 34
773.500000 34
787.200000 34
806.700000 34
842.800000 34
865.000000 34
928.200000 34
964.100000 34
978.200000 34
998.600000 34
58.900000 35
118.900000 35
129.300000 35
183.500000 35
204.700000 35
239.000000 35
255.200000 35
306.800000 35
320.700000 35
343.100000 35
358.600000 35
408.800000 35
501.800000 35
606.100000 35
618.900000 35
637.300000 35
740.200000 35
773.500000 35
787.200000 35
806.700000 35
842.800000 35
865.000000 35
928.200000 35
964.100000 35
978.200000 35
998.600000 35
58.900000 36
118.900000 36
129.300000 36
183.500000 36
204.700000 36
239.000000 36
255.200000 36
306.800000 36
320.700000 36
343.100000 36
358.600000 36
408.800000 36
501.800000 36
606.100000 36
618.900000 36
637.300000 36
740.200000 36
773.500000 36
787.200000 36
806.700000 36
842.800000 36
865.000000 36
928.200000 36
964.100000 36
978.200000 36
998.600000 36
58.900000 37
118.900000 37
129.300000 37
183.500000 37
204.700000 37
239.000000 37
255.200000 37
306.800000 37
320.700000 37
343.100000 37
358.600000 37
408.800000 37
501.800000 37
606.100000 37
618.900000 37
637.300000 37
740.200000 37
773.500000 37
787.200000 37
806.700000 37
842.800000 37
865.000000 37
928.200000 37
964.100000 37
978.200000 37
998.600000 37
58.900000 38
118.900000 38
129.300000 38
183.500000 38
204.700000 38
239.000000 38
255.200000 38
306.800000 38
320.700000 38
343.100000 38
358.600000 38
408.800000 38
501.800000 38
606.100000 38
618.900000 38
637.300000 38
740.200000 38
773.500000 38
787.200000 38
806.700000 38
842.800000 38
865.000000 38
928.200000 38
964.100000 38
978.200000 38
998.600000 38
58.900000 39
118.900000 39
129.300000 39
183.500000 39
204.700000 39
239.000000 39
255.200000 39
306.800000 39
320.700000 39
343.100000 39
358.600000 39
408.800000 39
501.800000 39
606.100000 39
618.900000 39
637.300000 39
740.200000 39
773.500000 39
787.200000 39
806.700000 39
842.800000 39
865.000000 39
928.200000 39
964.100000 39
978.200000 39
998.600000 39
58.900000 40
118.900000 40
129.300000 40
183.500000 40
204.700000 40
239.000000 40
255.200000 40
306.800000 40
320.700000 40
343.100000 40
358.600000 40
408.800000 40
501.800000 40
606.100000 40
618.900000 40
637.300000 40
740.200000 40
773.500000 40
787.200000 40
806.700000 40
842.800000 40
865.000000 40
928.200000 40
964.100000 40
978.200000 40
998.600000 40
58.900000 41
118.900000 41
129.300000 41
183.500000 41
204.700000 41
239.000000 41
255.200000 41
306.800000 41
320.700000 41
343.100000 41
358.600000 41
408.800000 41
501.800000 41
606.100000 41
618.900000 41
637.300000 41
740.200000 41
773.500000 41
787.200000 41
806.700000 41
842.800000 41
865.000000 41
928.200000 41
964.100000 41
978.200000 41
998.600000 41
58.900000 42
118.900000 42
129.300000 42
183.500000 42
204.700000 42
239.000000 42
255.200000 42
306.800000 42
320.700000 42
343.100000 42
358.600000 42
408.800000 42
501.800000 42
606.100000 42
618.900000 42
637.300000 42
740.200000 42
773.500000 42
787.200000 42
806.700000 42
842.800000 42
865.000000 42
928.200000 42
964.100000 42
978.200000 42
998.600000 42
58.900000 43
118.900000 43
129.300000 43
183.500000 43
204.700000 43
239.000000 43
255.200000 43
306.800000 43
320.700000 43
343.100000 43
358.600000 43
408.800000 43
501.800000 43
606.100000 43
618.900000 43
637.300000 43
740.200000 43
773.500000 43
787.200000 43
806.700000 43
842.800000 43
865.000000 43
928.200000 43
964.100000 43
978.200000 43
998.600000 43
58.900000 44
118.900000 44
129.300000 44
183.500000 44
204.700000 44
239.000000 44
255.200000 44
306.800000 44
320.700000 44
343.100000 44
358.600000 44
408.800000 44
501.800000 44
606.100000 44
618.900000 44
637.300000 44
740.200000 44
773.500000 44
787.200000 44
806.700000 44
842.800000 44
865.000000 44
928.200000 44
964.100000 44
978.200000 44
998.600000 44
58.900000 45
118.900000 45
129.300000 45
183.500000 45
204.700000 45
239.000000 45
255.200000 45
306.800000 45
320.700000 45
343.100000 45
358.600000 45
408.800000 45
501.800000 45
606.100000 45
618.900000 45
637.300000 45
740.200000 45
773.500000 45
787.200000 45
806.700000 45
842.800000 45
865.000000 45
928.200000 45
964.100000 45
978.200000 45
998.600000 45
58.900000 46
118.900000 46
129.300000 46
183.500000 46
204.700000 46
239.000000 46
255.200000 46
306.800000 46
320.700000 46
343.100000 46
358.600000 46
408.800000 46
501.800000 46
606.100000 46
618.900000 46
637.300000 46
740.200000 46
773.500000 46
787.200000 46
806.700000 46
842.800000 46
865.000000 46
928.200000 46
964.100000 46
978.200000 46
998.600000 46
58.900000 47
118.900000 47
129.300000 47
183.500000 47
204.700000 47
239.000000 47
255.200000 47
306.800000 47
320.700000 47
343.100000 47
358.600000 47
408.800000 47
501.800000 47
606.100000 47
618.900000 47
637.300000 47
740.200000 47
773.500000 47
787.200000 47
806.700000 47
842.800000 47
865.000000 47
928.200000 47
964.100000 47
978.200000 47
998.600000 47
58.900000 48
118.900000 48
129.300000 48
183.500000 48
204.700000 48
239.000000 48
255.200000 48
306.800000 48
320.700000 48
343.100000 48
358.600000 48
408.800000 48
501.800000 48
606.100000 48
618.900000 48
637.300000 48
740.200000 48
773.500000 48
787.200000 48
806.700000 48
842.800000 48
865.000000 48
928.200000 48
964.100000 48
978.200000 48
998.600000 48
58.900000 49
118.900000 49
129.300000 49
183.500000 49
204.700000 49
239.000000 49
255.200000 49
306.800000 49
320.700000 49
343.100000 49
358.600000 49
408.800000 49
501.800000 49
606.100000 49
618.900000 49
637.300000 49
740.200000 49
773.500000 49
787.200000 49
806.700000 49
842.800000 49
865.000000 49
928.200000 49
964.100000 49
978.200000 49
998.600000 49
950.200000 50
964.700000 50
985.100000 50
950.200000 51
964.700000 51
985.100000 51
950.200000 52
964.700000 52
985.100000 52
950.200000 53
964.700000 53
985.100000 53
950.200000 54
964.700000 54
985.100000 54
950.200000 55
964.700000 55
985.100000 55
950.200000 56
964.700000 56
985.100000 56
950.200000 57
964.700000 57
985.100000 57
950.200000 58
964.700000 58
985.100000 58
950.200000 59
964.700000 59
985.100000 59
950.200000 60
964.700000 60
985.100000 60
950.200000 61
964.700000 61
985.100000 61
950.200000 62
964.700000 62
985.100000 62
950.200000 63
964.700000 63
985.100000 63
950.200000 64
964.700000 64
985.100000 64
950.200000 65
964.700000 65
985.100000 65
950.200000 66
964.700000 66
985.100000 66
950.200000 67
964.700000 67
985.100000 67
950.200000 68
964.700000 68
985.100000 68
950.200000 69
964.700000 69
985.100000 69
950.200000 70
964.700000 70
985.100000 70
950.200000 71
964.700000 71
985.100000 71
950.200000 72
964.700000 72
985.100000 72
950.200000 73
964.700000 73
985.100000 73
950.200000 74
964.700000 74
985.100000 74
61.900000 75
121.900000 75
185.900000 75
208.100000 75
242.100000 75
258.400000 75
309.800000 75
325.700000 75
346.200000 75
361.700000 75
373.000000 75
390.100000 75
412.100000 75
504.800000 75
570.900000 75
601.500000 75
622.300000 75
631.200000 75
743.200000 75
767.500000 75
785.600000 75
805.100000 75
845.800000 75
868.000000 75
931.200000 75
946.200000 75
967.400000 75
985.600000 75
61.900000 76
121.900000 76
185.900000 76
208.100000 76
242.100000 76
258.400000 76
309.800000 76
325.700000 76
346.200000 76
361.700000 76
373.000000 76
390.100000 76
412.100000 76
504.800000 76
570.900000 76
601.500000 76
622.300000 76
631.200000 76
743.200000 76
767.500000 76
785.600000 76
805.100000 76
845.800000 76
868.000000 76
931.200000 76
946.200000 76
967.400000 76
985.600000 76
61.900000 77
121.900000 77
185.900000 77
208.100000 77
242.100000 77
258.400000 77
309.800000 77
325.700000 77
346.200000 77
361.700000 77
373.000000 77
390.100000 77
412.100000 77
504.800000 77
570.900000 77
601.500000 77
622.300000 77
631.200000 77
743.200000 77
767.500000 77
785.600000 77
805.100000 77
845.800000 77
868.000000 77
931.200000 77
946.200000 77
967.400000 77
985.600000 77
61.900000 78
121.900000 78
185.900000 78
208.100000 78
242.100000 78
258.400000 78
309.800000 78
325.700000 78
346.200000 78
361.700000 78
373.000000 78
390.100000 78
412.100000 78
504.800000 78
570.900000 78
601.500000 78
622.300000 78
631.200000 78
743.200000 78
767.500000 78
785.600000 78
805.100000 78
845.800000 78
868.000000 78
931.200000 78
946.200000 78
967.400000 78
985.600000 78
61.900000 79
121.900000 79
185.900000 79
208.100000 79
242.100000 79
258.400000 79
309.800000 79
325.700000 79
346.200000 79
361.700000 79
373.000000 79
390.100000 79
412.100000 79
504.800000 79
570.900000 79
601.500000 79
622.300000 79
631.200000 79
743.200000 79
767.500000 79
785.600000 79
805.100000 79
845.800000 79
868.000000 79
931.200000 79
946.200000 79
967.400000 79
985.600000 79
61.900000 80
121.900000 80
185.900000 80
208.100000 80
242.100000 80
258.400000 80
309.800000 80
325.700000 80
346.200000 80
361.700000 80
373.000000 80
390.100000 80
412.100000 80
504.800000 80
570.900000 80
601.500000 80
622.300000 80
631.200000 80
743.200000 80
767.500000 80
785.600000 80
805.100000 80
845.800000 80
868.000000 80
931.200000 80
946.200000 80
967.400000 80
985.600000 80
61.900000 81
121.900000 81
185.900000 81
208.100000 81
242.100000 81
258.400000 81
309.800000 81
325.700000 81
346.200000 81
361.700000 81
373.000000 81
390.100000 81
412.100000 81
504.800000 81
570.900000 81
601.500000 81
622.300000 81
631.200000 81
743.200000 81
767.500000 81
785.600000 81
805.100000 81
845.800000 81
868.000000 81
931.200000 81
946.200000 81
967.400000 81
985.600000 81
61.900000 82
121.900000 82
185.900000 82
208.100000 82
242.100000 82
258.400000 82
309.800000 82
325.700000 82
346.200000 82
361.700000 82
373.000000 82
390.100000 82
412.100000 82
504.800000 82
570.900000 82
601.500000 82
622.300000 82
631.200000 82
743.200000 82
767.500000 82
785.600000 82
805.100000 82
845.800000 82
868.000000 82
931.200000 82
946.200000 82
967.400000 82
985.600000 82
61.900000 83
121.900000 83
185.900000 83
208.100000 83
242.100000 83
258.400000 83
309.800000 83
325.700000 83
346.200000 83
361.700000 83
373.000000 83
390.100000 83
412.100000 83
504.800000 83
570.900000 83
601.500000 83
622.300000 83
631.200000 83
743.200000 83
767.500000 83
785.600000 83
805.100000 83
845.800000 83
868.000000 83
931.200000 83
946.200000 83
967.400000 83
985.600000 83
61.900000 84
121.900000 84
185.900000 84
208.100000 84
242.100000 84
258.400000 84
309.800000 84
325.700000 84
346.200000 84
361.700000 84
373.000000 84
390.100000 84
412.100000 84
504.800000 84
570.900000 84
601.500000 84
622.300000 84
631.200000 84
743.200000 84
767.500000 84
785.600000 84
805.100000 84
845.800000 84
868.000000 84
931.200000 84
946.200000 84
967.400000 84
985.600000 84
61.900000 85
121.900000 85
185.900000 85
208.100000 85
242.100000 85
258.400000 85
309.800000 85
325.700000 85
346.200000 85
361.700000 85
373.000000 85
390.100000 85
412.100000 85
504.800000 85
570.900000 85
601.500000 85
622.300000 85
631.200000 85
743.200000 85
767.500000 85
785.600000 85
805.100000 85
845.800000 85
868.000000 85
931.200000 85
946.200000 85
967.400000 85
985.600000 85
61.900000 86
121.900000 86
185.900000 86
208.100000 86
242.100000 86
258.400000 86
309.800000 86
325.700000 86
346.200000 86
361.700000 86
373.000000 86
390.100000 86
412.100000 86
504.800000 86
570.900000 86
601.500000 86
622.300000 86
631.200000 86
743.200000 86
767.500000 86
785.600000 86
805.100000 86
845.800000 86
868.000000 86
931.200000 86
946.200000 86
967.400000 86
985.600000 86
61.900000 87
121.900000 87
185.900000 87
208.100000 87
242.100000 87
258.400000 87
309.800000 87
325.700000 87
346.200000 87
361.700000 87
373.000000 87
390.100000 87
412.100000 87
504.800000 87
570.900000 87
601.500000 87
622.300000 87
631.200000 87
743.200000 87
767.500000 87
785.600000 87
805.100000 87
845.800000 87
868.000000 87
931.200000 87
946.200000 87
967.400000 87
985.600000 87
61.900000 88
121.900000 88
185.900000 88
208.100000 88
242.100000 88
258.400000 88
309.800000 88
325.700000 88
346.200000 88
361.700000 88
373.000000 88
390.100000 88
412.100000 88
504.800000 88
570.900000 88
601.500000 88
622.300000 88
631.200000 88
743.200000 88
767.500000 88
785.600000 88
805.100000 88
845.800000 88
868.000000 88
931.200000 88
946.200000 88
967.400000 88
985.600000 88
61.900000 89
121.900000 89
185.900000 89
208.100000 89
242.100000 89
258.400000 89
309.800000 89
325.700000 89
346.200000 89
361.700000 89
373.000000 89
390.100000 89
412.100000 89
504.800000 89
570.900000 89
601.500000 89
622.300000 89
631.200000 89
743.200000 89
767.500000 89
785.600000 89
805.100000 89
845.800000 89
868.000000 89
931.200000 89
946.200000 89
967.400000 89
985.600000 89
61.900000 90
121.900000 90
185.900000 90
208.100000 90
242.100000 90
258.400000 90
309.800000 90
325.700000 90
346.200000 90
361.700000 90
373.000000 90
390.100000 90
412.100000 90
504.800000 90
570.900000 90
601.500000 90
622.300000 90
631.200000 90
743.200000 90
767.500000 90
785.600000 90
805.100000 90
845.800000 90
868.000000 90
931.200000 90
946.200000 90
967.400000 90
985.600000 90
61.900000 91
121.900000 91
185.900000 91
208.100000 91
242.100000 91
258.400000 91
309.800000 91
325.700000 91
346.200000 91
361.700000 91
373.000000 91
390.100000 91
412.100000 91
504.800000 91
570.900000 91
601.500000 91
622.300000 91
631.200000 91
743.200000 91
767.500000 91
785.600000 91
805.100000 91
845.800000 91
868.000000 91
931.200000 91
946.200000 91
967.400000 91
985.600000 91
61.900000 92
121.900000 92
185.900000 92
208.100000 92
242.100000 92
258.400000 92
309.800000 92
325.700000 92
346.200000 92
361.700000 92
373.000000 92
390.100000 92
412.100000 92
504.800000 92
570.900000 92
601.500000 92
622.300000 92
631.200000 92
743.200000 92
767.500000 92
785.600000 92
805.100000 92
845.800000 92
868.000000 92
931.200000 92
946.200000 92
967.400000 92
985.600000 92
61.900000 93
121.900000 93
185.900000 93
208.100000 93
242.100000 93
258.400000 93
309.800000 93
325.700000 93
346.200000 93
361.700000 93
373.000000 93
390.100000 93
412.100000 93
504.800000 93
570.900000 93
601.500000 93
622.300000 93
631.200000 93
743.200000 93
767.500000 93
785.600000 93
805.100000 93
845.800000 93
868.000000 93
931.200000 93
946.200000 93
967.400000 93
985.600000 93
61.900000 94
121.900000 94
185.900000 94
208.100000 94
242.100000 94
258.400000 94
309.800000 94
325.700000 94
346.200000 94
361.700000 94
373.000000 94
390.100000 94
412.100000 94
504.800000 94
570.900000 94
601.500000 94
622.300000 94
631.200000 94
743.200000 94
767.500000 94
785.600000 94
805.100000 94
845.800000 94
868.000000 94
931.200000 94
946.200000 94
967.400000 94
985.600000 94
61.900000 95
121.900000 95
185.900000 95
208.100000 95
242.100000 95
258.400000 95
309.800000 95
325.700000 95
346.200000 95
361.700000 95
373.000000 95
390.100000 95
412.100000 95
504.800000 95
570.900000 95
601.500000 95
622.300000 95
631.200000 95
743.200000 95
767.500000 95
785.600000 95
805.100000 95
845.800000 95
868.000000 95
931.200000 95
946.200000 95
967.400000 95
985.600000 95
61.900000 96
121.900000 96
185.900000 96
208.100000 96
242.100000 96
258.400000 96
309.800000 96
325.700000 96
346.200000 96
361.700000 96
373.000000 96
390.100000 96
412.100000 96
504.800000 96
570.900000 96
601.500000 96
622.300000 96
631.200000 96
743.200000 96
767.500000 96
785.600000 96
805.100000 96
845.800000 96
868.000000 96
931.200000 96
946.200000 96
967.400000 96
985.600000 96
61.900000 97
121.900000 97
185.900000 97
208.100000 97
242.100000 97
258.400000 97
309.800000 97
325.700000 97
346.200000 97
361.700000 97
373.000000 97
390.100000 97
412.100000 97
504.800000 97
570.900000 97
601.500000 97
622.300000 97
631.200000 97
743.200000 97
767.500000 97
785.600000 97
805.100000 97
845.800000 97
868.000000 97
931.200000 97
946.200000 97
967.400000 97
985.600000 97
61.900000 98
121.900000 98
185.900000 98
208.100000 98
242.100000 98
258.400000 98
309.800000 98
325.700000 98
346.200000 98
361.700000 98
373.000000 98
390.100000 98
412.100000 98
504.800000 98
570.900000 98
601.500000 98
622.300000 98
631.200000 98
743.200000 98
767.500000 98
785.600000 98
805.100000 98
845.800000 98
868.000000 98
931.200000 98
946.200000 98
967.400000 98
985.600000 98
61.900000 99
121.900000 99
185.900000 99
208.100000 99
242.100000 99
258.400000 99
309.800000 99
325.700000 99
346.200000 99
361.700000 99
373.000000 99
390.100000 99
412.100000 99
504.800000 99
570.900000 99
601.500000 99
622.300000 99
631.200000 99
743.200000 99
767.500000 99
785.600000 99
805.100000 99
845.800000 99
868.000000 99
931.200000 99
946.200000 99
967.400000 99
985.600000 99
185.900000 100
197.000000 100
210.100000 100
254.300000 100
372.800000 100
390.100000 100
570.900000 100
601.400000 100
630.500000 100
748.000000 100
767.400000 100
784.800000 100
805.100000 100
870.900000 100
944.900000 100
985.400000 100
185.900000 101
197.000000 101
210.100000 101
254.300000 101
372.800000 101
390.100000 101
570.900000 101
601.400000 101
630.500000 101
748.000000 101
767.400000 101
784.800000 101
805.100000 101
870.900000 101
944.900000 101
985.400000 101
185.900000 102
197.000000 102
210.100000 102
254.300000 102
372.800000 102
390.100000 102
570.900000 102
601.400000 102
630.500000 102
748.000000 102
767.400000 102
784.800000 102
805.100000 102
870.900000 102
944.900000 102
985.400000 102
185.900000 103
197.000000 103
210.100000 103
254.300000 103
372.800000 103
390.100000 103
570.900000 103
601.400000 103
630.500000 103
748.000000 103
767.400000 103
784.800000 103
805.100000 103
870.900000 103
944.900000 103
985.400000 103
185.900000 104
197.000000 104
210.100000 104
254.300000 104
372.800000 104
390.100000 104
570.900000 104
601.400000 104
630.500000 104
748.000000 104
767.400000 104
784.800000 104
805.100000 104
870.900000 104
944.900000 104
985.400000 104
185.900000 105
197.000000 105
210.100000 105
254.300000 105
372.800000 105
390.100000 105
570.900000 105
601.400000 105
630.500000 105
748.000000 105
767.400000 105
784.800000 105
805.100000 105
870.900000 105
944.900000 105
985.400000 105
185.900000 106
197.000000 106
210.100000 106
254.300000 106
372.800000 106
390.100000 106
570.900000 106
601.400000 106
630.500000 106
748.000000 106
767.400000 106
784.800000 106
805.100000 106
870.900000 106
944.900000 106
985.400000 106
185.900000 107
197.000000 107
210.100000 107
254.300000 107
372.800000 107
390.100000 107
570.900000 107
601.400000 107
630.500000 107
748.000000 107
767.400000 107
784.800000 107
805.100000 107
870.900000 107
944.900000 107
985.400000 107
185.900000 108
197.000000 108
210.100000 108
254.300000 108
372.800000 108
390.100000 108
570.900000 108
601.400000 108
630.500000 108
748.000000 108
767.400000 108
784.800000 108
805.100000 108
870.900000 108
944.900000 108
985.400000 108
185.900000 109
197.000000 109
210.100000 109
254.300000 109
372.800000 109
390.100000 109
